dbpedia_15249,aircraft aircraft aircraft aircraft aircraft aircraft aircraft aircraft company aircraft
dbpedia_3031,person person person person person person person person person businessperson
dbpedia_11193,disease disease disease company drug disease disease disease company company
dbpedia_21584,officeholder journalist officeholder officeholder politician officeholder person fictionalcharacter officeholder person
dbpedia_4209,astronaut artificialsatellite astronaut artificialsatellite astronaut artificialsatellite astronaut artificialsatellite artificialsatellite astronaut
dbpedia_4062,scientist biologicaldatabase scientist medician scientist protein book scientist academicjournal scientist
dbpedia_18632,wrestler wrestler wrestler writer wrestler wrestler wrestler wrestler wrestler wrestler
dbpedia_2144,book settlement ethnicgroup bridge building soccerplayer building historicbuilding book fictionalcharacter
dbpedia_19225,ethnicgroup saint book person scientist supremecourtoftheunitedstatescase supremecourtoftheunitedstatescase person writer supremecourtoftheunitedstatescase
dbpedia_22468,airport airport airport airport airport airport airport airport airport company
dbpedia_1793,single album album recordlabel recordlabel band album album album recordlabel
dbpedia_1874,building building building historicplace building historicplace museum building building building
dbpedia_513,election election election election election election election election election election
dbpedia_6820,book book book book book book book fictionalcharacter game book
dbpedia_10023,person gaelicgamesplayer gaelicgamesplayer gaelicgamesplayer gaelicgamesplayer soccermanager gaelicgamesplayer gaelicgamesplayer soccerplayer gaelicgamesplayer
dbpedia_15363,televisionshow book award militaryconflict militaryconflict writer militaryconflict militaryconflict televisionshow award
dbpedia_4759,fictionalcharacter fictionalcharacter film televisionshow person fictionalcharacter fictionalcharacter film fictionalcharacter fictionalcharacter
dbpedia_3602,person company person businessperson company aircraft company company astronaut person
dbpedia_16987,person person film artist film film actor person film film
dbpedia_369,person person comicscharacter person fictionalcharacter person comicscharacter fictionalcharacter person person
dbpedia_20135,basketballplayer basketballplayer basketballplayer basketballplayer basketballteam basketballplayer basketballplayer basketballplayer basketballplayer basketballplayer
dbpedia_14247,award musicalartist musicalartist person musicalartist award musicalartist person award musicalartist
dbpedia_3598,album album album band band album musicalartist band musicalartist single
dbpedia_4559,scientist scientist person economist newspaper economist scientist person person economist
dbpedia_21111,person person company organisation company website website website newspaper broadcastnetwork
dbpedia_16508,militaryperson person militaryunit book militaryconflict militaryperson militaryconflict videogame militaryconflict militaryconflict
dbpedia_3810,book museum writer ethnicgroup person writer person writer book book
dbpedia_8901,artwork album band album automobile televisionshow book book televisionshow videogame
dbpedia_10592,soccerclub company soccerclub cyclist soccerclub film sport soccerclub person americanfootballplayer
dbpedia_431,person politicalparty politicalparty officeholder officeholder officeholder officeholder politicalparty officeholder officeholder
dbpedia_4529,film film film film film film film film film film
dbpedia_2165,book company person book book academicjournal book book book book
dbpedia_18621,soccerclub soccerclub soccerclub venue venue soccerclub soccerclub person soccerclub venue
dbpedia_7460,person film film person film filmfestival person filmfestival film film
dbpedia_7659,comicscharacter comicscharacter comicscharacter comicscharacter comicscharacter comicscharacter comicscharacter comicscharacter comicscharacter comic
dbpedia_18679,televisionepisode televisionshow televisionepisode person televisionshow televisionshow televisionepisode televisionepisode televisionepisode televisionshow
dbpedia_11012,film book person person person person person person person musicalartist
dbpedia_14404,wrestler wrestler person wrestler wrestler wrestler person wrestler person wrestler
dbpedia_3985,architect museum theatre building building architect architect museum architect university
dbpedia_5116,person person film person person person person person person person
dbpedia_9895,book writer book book scientist book book book book book
